股票代码,股票简称,原始行业,映射行业,输出路径
688070,纵横股份,航空装备Ⅱ,航天航空,/home/peanut/stock_key_info/all_stocks_20260606/航天航空/纵横股份.csv
688071,华依科技,专用设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/华依科技.csv
688072,拓荆科技,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/拓荆科技.csv
688073,毕得医药,医疗服务,医疗服务,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗服务/毕得医药.csv
688075,安旭生物,医疗器械,医疗器械,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗器械/安旭生物.csv
688077,大地熊,金属新材料,小金属,/home/peanut/stock_key_info/all_stocks_20260606/能源/小金属/大地熊.csv
688078,龙软科技,软件开发,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/龙软科技.csv
688079,美迪凯,光学光电子,光学光电子,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/光学光电子/美迪凯.csv
688080,映翰通,通信设备,通信设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通信设备/映翰通.csv
688081,兴图新科,军工电子Ⅱ,航天航空,/home/peanut/stock_key_info/all_stocks_20260606/航天航空/兴图新科.csv
688082,盛美上海,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/盛美上海.csv
688083,中望软件,软件开发,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/中望软件.csv
688084,晶品特装,军工电子Ⅱ,航天航空,/home/peanut/stock_key_info/all_stocks_20260606/航天航空/晶品特装.csv
688085,三友医疗,医疗器械,医疗器械,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗器械/三友医疗.csv
688087,英科再生,塑料,塑料制品,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/塑料制品/英科再生.csv
688088,虹软科技,IT服务Ⅱ,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/虹软科技.csv
688089,嘉必优,化学制品,化学制品,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/化学制品/嘉必优.csv
688090,瑞松科技,自动化设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/瑞松科技.csv
688091,上海谊众,化学制药,化学制药,/home/peanut/stock_key_info/all_stocks_20260606/医药/化学制药/上海谊众.csv
688092,爱科科技,专用设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/爱科科技.csv
688093,世华科技,其他电子Ⅱ,消费电子,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/消费电子/世华科技.csv
688095,福昕软件,软件开发,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/福昕软件.csv
688096,京源环保,环境治理,环保行业,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/环保行业/京源环保.csv
688097,博众精工,自动化设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/博众精工.csv
688098,申联生物,动物保健Ⅱ,农药兽药,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/农药兽药/申联生物.csv
688099,晶晨股份,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/晶晨股份.csv
688100,威胜信息,通信设备,通信设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通信设备/威胜信息.csv
688101,三达膜,环境治理,环保行业,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/环保行业/三达膜.csv
688102,斯瑞新材,金属新材料,小金属,/home/peanut/stock_key_info/all_stocks_20260606/能源/小金属/斯瑞新材.csv
688103,国力电子,其他电子Ⅱ,消费电子,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/消费电子/国力电子.csv
688105,诺唯赞,生物制品,生物制品,/home/peanut/stock_key_info/all_stocks_20260606/医药/生物制品/诺唯赞.csv
688106,金宏气体,电子化学品Ⅱ,电子化学品,/home/peanut/stock_key_info/all_stocks_20260606/TMT/电子化学品/金宏气体.csv
688108,赛诺医疗,医疗器械,医疗器械,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗器械/赛诺医疗.csv
688107,安路科技,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/安路科技.csv
688109,品茗科技,软件开发,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/品茗科技.csv
688110,东芯股份,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/东芯股份.csv
688111,金山办公,软件开发,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/金山办公.csv
688112,鼎阳科技,通用设备,通用设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通用设备/鼎阳科技.csv
688113,联测科技,专用设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/联测科技.csv
688114,华大智造,医疗器械,医疗器械,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗器械/华大智造.csv
688115,思林杰,通用设备,通用设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通用设备/思林杰.csv
688116,天奈科技,电池,电池,/home/peanut/stock_key_info/all_stocks_20260606/能源/电池/天奈科技.csv
688117,圣诺生物,生物制品,生物制品,/home/peanut/stock_key_info/all_stocks_20260606/医药/生物制品/圣诺生物.csv
688118,普元信息,软件开发,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/普元信息.csv
688119,中钢洛耐,装修建材,装修建材,/home/peanut/stock_key_info/all_stocks_20260606/旧基建/装修建材/中钢洛耐.csv
688120,华海清科,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/华海清科.csv
688122,西部超导,航空装备Ⅱ,航天航空,/home/peanut/stock_key_info/all_stocks_20260606/航天航空/西部超导.csv
688123,聚辰股份,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/聚辰股份.csv
688125,安达智能,自动化设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/安达智能.csv
688126,沪硅产业,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/沪硅产业.csv
688127,蓝特光学,光学光电子,光学光电子,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/光学光电子/蓝特光学.csv
688128,中国电研,专用设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/中国电研.csv
688129,东来技术,化学制品,化学制品,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/化学制品/东来技术.csv
688130,晶华微,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/晶华微.csv
688131,皓元医药,医疗服务,医疗服务,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗服务/皓元医药.csv
688132,邦彦技术,军工电子Ⅱ,航天航空,/home/peanut/stock_key_info/all_stocks_20260606/航天航空/邦彦技术.csv
688133,泰坦科技,化学制品,化学制品,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/化学制品/泰坦科技.csv
688135,利扬芯片,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/利扬芯片.csv
688136,科兴制药,生物制品,生物制品,/home/peanut/stock_key_info/all_stocks_20260606/医药/生物制品/科兴制药.csv
688137,近岸蛋白,生物制品,生物制品,/home/peanut/stock_key_info/all_stocks_20260606/医药/生物制品/近岸蛋白.csv
688138,清溢光电,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/清溢光电.csv
688139,海尔生物,医疗器械,医疗器械,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗器械/海尔生物.csv
688141,杰华特,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/杰华特.csv
688143,长盈通,通信设备,通信设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通信设备/长盈通.csv
688146,中船特气,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/中船特气.csv
688147,微导纳米,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/微导纳米.csv
688148,芳源股份,电池,电池,/home/peanut/stock_key_info/all_stocks_20260606/能源/电池/芳源股份.csv
688150,莱特光电,电子化学品Ⅱ,电子化学品,/home/peanut/stock_key_info/all_stocks_20260606/TMT/电子化学品/莱特光电.csv
688151,华强科技,医疗器械,医疗器械,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗器械/华强科技.csv
688152,麒麟信安,软件开发,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/麒麟信安.csv
688153,唯捷创芯,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/唯捷创芯.csv
688155,先惠技术,电池,电池,/home/peanut/stock_key_info/all_stocks_20260606/能源/电池/先惠技术.csv
688156,路德科技,环境治理,环保行业,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/环保行业/路德科技.csv
688157,松井股份,化学制品,化学制品,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/化学制品/松井股份.csv
688158,优刻得,IT服务Ⅱ,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/优刻得.csv
688159,有方科技,通信设备,通信设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通信设备/有方科技.csv
688160,步科股份,自动化设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/步科股份.csv
688161,威高骨科,医疗器械,医疗器械,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗器械/威高骨科.csv
688162,巨一科技,专用设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/巨一科技.csv
688163,赛伦生物,生物制品,生物制品,/home/peanut/stock_key_info/all_stocks_20260606/医药/生物制品/赛伦生物.csv
688166,博瑞医药,化学制药,化学制药,/home/peanut/stock_key_info/all_stocks_20260606/医药/化学制药/博瑞医药.csv
688165,埃夫特,自动化设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/埃夫特.csv
688167,炬光科技,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/炬光科技.csv
688168,安博通,软件开发,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/安博通.csv
688169,石头科技,小家电,家电行业,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/家电行业/石头科技.csv
688170,德龙激光,自动化设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/德龙激光.csv
688171,纬德信息,软件开发,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/纬德信息.csv
688172,燕东微,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/燕东微.csv
688175,高凌信息,军工电子Ⅱ,航天航空,/home/peanut/stock_key_info/all_stocks_20260606/航天航空/高凌信息.csv
688173,希荻微,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/希荻微.csv
688176,亚虹医药,化学制药,化学制药,/home/peanut/stock_key_info/all_stocks_20260606/医药/化学制药/亚虹医药.csv
688177,百奥泰,生物制品,生物制品,/home/peanut/stock_key_info/all_stocks_20260606/医药/生物制品/百奥泰.csv
688178,万德斯,环境治理,环保行业,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/环保行业/万德斯.csv
688179,阿拉丁,化学制品,化学制品,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/化学制品/阿拉丁.csv
688181,八亿时空,光学光电子,光学光电子,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/光学光电子/八亿时空.csv
688180,君实生物,生物制品,生物制品,/home/peanut/stock_key_info/all_stocks_20260606/医药/生物制品/君实生物.csv
688182,灿勤科技,通信设备,通信设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通信设备/灿勤科技.csv
688183,生益电子,元件,电子元件,/home/peanut/stock_key_info/all_stocks_20260606/TMT/电子元件/生益电子.csv
688186,广大特材,特钢Ⅱ,钢铁行业,/home/peanut/stock_key_info/all_stocks_20260606/能源/钢铁行业/广大特材.csv
688185,康希诺,生物制品,生物制品,/home/peanut/stock_key_info/all_stocks_20260606/医药/生物制品/康希诺.csv
688187,时代电气,轨交设备Ⅱ,交运设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/交运设备/时代电气.csv
688188,柏楚电子,计算机设备,计算机设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/计算机设备/柏楚电子.csv
688190,云路股份,金属新材料,小金属,/home/peanut/stock_key_info/all_stocks_20260606/能源/小金属/云路股份.csv
688191,智洋创新,电网设备,电网设备,/home/peanut/stock_key_info/all_stocks_20260606/能源/电网设备/智洋创新.csv
688193,仁度生物,医疗器械,医疗器械,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗器械/仁度生物.csv
688192,迪哲医药,化学制药,化学制药,/home/peanut/stock_key_info/all_stocks_20260606/医药/化学制药/迪哲医药.csv
688195,腾景科技,光学光电子,光学光电子,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/光学光电子/腾景科技.csv
688196,卓越新能,化学制品,化学制品,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/化学制品/卓越新能.csv
688198,佰仁医疗,医疗器械,医疗器械,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗器械/佰仁医疗.csv
688197,首药控股,化学制药,化学制药,/home/peanut/stock_key_info/all_stocks_20260606/医药/化学制药/首药控股.csv
688199,久日新材,化学制品,化学制品,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/化学制品/久日新材.csv
688200,华峰测控,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/华峰测控.csv
688202,美迪西,医疗服务,医疗服务,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗服务/美迪西.csv
688203,海正生材,塑料,塑料制品,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/塑料制品/海正生材.csv
688205,德科立,通信设备,通信设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通信设备/德科立.csv
688206,概伦电子,软件开发,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/概伦电子.csv
688207,格灵深瞳,IT服务Ⅱ,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/格灵深瞳.csv
688208,道通科技,计算机设备,计算机设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/计算机设备/道通科技.csv
688209,英集芯,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/英集芯.csv
688210,统联精密,消费电子,消费电子,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/消费电子/统联精密.csv
688211,中科微至,专用设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/中科微至.csv
688212,澳华内镜,医疗器械,医疗器械,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗器械/澳华内镜.csv
688213,思特威,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/思特威.csv
688215,瑞晟智能,自动化设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/瑞晟智能.csv
688216,气派科技,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/气派科技.csv
688217,睿昂基因,医疗器械,医疗器械,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗器械/睿昂基因.csv
688218,江苏北人,自动化设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/江苏北人.csv
688219,会通股份,塑料,塑料制品,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/塑料制品/会通股份.csv
688220,翱捷科技,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/翱捷科技.csv
688221,前沿生物,化学制药,化学制药,/home/peanut/stock_key_info/all_stocks_20260606/医药/化学制药/前沿生物.csv
688222,成都先导,医疗服务,医疗服务,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗服务/成都先导.csv
688223,晶科能源,光伏设备,光伏设备,/home/peanut/stock_key_info/all_stocks_20260606/能源/光伏设备/晶科能源.csv
688225,亚信安全,软件开发,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/亚信安全.csv
688226,威腾电气,电网设备,电网设备,/home/peanut/stock_key_info/all_stocks_20260606/能源/电网设备/威腾电气.csv
688227,品高股份,IT服务Ⅱ,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/品高股份.csv
688228,开普云,IT服务Ⅱ,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/开普云.csv
688229,博睿数据,IT服务Ⅱ,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/博睿数据.csv
688230,芯导科技,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/芯导科技.csv
688231,隆达股份,金属新材料,小金属,/home/peanut/stock_key_info/all_stocks_20260606/能源/小金属/隆达股份.csv
688232,新点软件,软件开发,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/新点软件.csv
688233,神工股份,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/神工股份.csv
688234,天岳先进,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/天岳先进.csv
688236,春立医疗,医疗器械,医疗器械,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗器械/春立医疗.csv
688235,百济神州,化学制药,化学制药,/home/peanut/stock_key_info/all_stocks_20260606/医药/化学制药/百济神州.csv
688237,超卓航科,航空装备Ⅱ,航天航空,/home/peanut/stock_key_info/all_stocks_20260606/航天航空/超卓航科.csv
688238,和元生物,医疗服务,医疗服务,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗服务/和元生物.csv
688239,航宇科技,航空装备Ⅱ,航天航空,/home/peanut/stock_key_info/all_stocks_20260606/航天航空/航宇科技.csv
688244,永信至诚,软件开发,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/永信至诚.csv
688246,嘉和美康,软件开发,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/嘉和美康.csv
688247,宣泰医药,化学制药,化学制药,/home/peanut/stock_key_info/all_stocks_20260606/医药/化学制药/宣泰医药.csv
688248,南网科技,电网设备,电网设备,/home/peanut/stock_key_info/all_stocks_20260606/能源/电网设备/南网科技.csv
688249,晶合集成,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/晶合集成.csv
688251,井松智能,IT服务Ⅱ,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/井松智能.csv
688252,天德钰,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/天德钰.csv
688253,英诺特,医疗器械,医疗器械,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗器械/英诺特.csv
688255,凯尔达,自动化设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/凯尔达.csv
688256,寒武纪,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/寒武纪.csv
688257,新锐股份,通用设备,通用设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通用设备/新锐股份.csv
688258,卓易信息,IT服务Ⅱ,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/卓易信息.csv
688259,创耀科技,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/创耀科技.csv
688260,昀冢科技,消费电子,消费电子,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/消费电子/昀冢科技.csv
688261,东微半导,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/东微半导.csv
688262,国芯科技,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/国芯科技.csv
688265,南模生物,医疗服务,医疗服务,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗服务/南模生物.csv
688267,中触媒,化学制品,化学制品,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/化学制品/中触媒.csv
688266,泽璟制药,化学制药,化学制药,/home/peanut/stock_key_info/all_stocks_20260606/医药/化学制药/泽璟制药.csv
688268,华特气体,电子化学品Ⅱ,电子化学品,/home/peanut/stock_key_info/all_stocks_20260606/TMT/电子化学品/华特气体.csv
688269,凯立新材,化学制品,化学制品,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/化学制品/凯立新材.csv
688271,联影医疗,医疗器械,医疗器械,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗器械/联影医疗.csv
688272,富吉瑞,军工电子Ⅱ,航天航空,/home/peanut/stock_key_info/all_stocks_20260606/航天航空/富吉瑞.csv
688273,麦澜德,医疗器械,医疗器械,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗器械/麦澜德.csv
688275,万润新能,电池,电池,/home/peanut/stock_key_info/all_stocks_20260606/能源/电池/万润新能.csv
688276,百克生物,生物制品,生物制品,/home/peanut/stock_key_info/all_stocks_20260606/医药/生物制品/百克生物.csv
688278,特宝生物,生物制品,生物制品,/home/peanut/stock_key_info/all_stocks_20260606/医药/生物制品/特宝生物.csv
688277,天智航,医疗器械,医疗器械,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗器械/天智航.csv
688279,峰岹科技,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/峰岹科技.csv
688280,精进电动,汽车零部件,汽车零部件,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/汽车零部件/精进电动.csv
688281,华秦科技,航空装备Ⅱ,航天航空,/home/peanut/stock_key_info/all_stocks_20260606/航天航空/华秦科技.csv
688282,理工导航,航天装备Ⅱ,航天航空,/home/peanut/stock_key_info/all_stocks_20260606/航天航空/理工导航.csv
688283,XD坤恒顺,通信设备,通信设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通信设备/XD坤恒顺.csv
688285,高铁电气,轨交设备Ⅱ,交运设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/交运设备/高铁电气.csv
688286,敏芯股份,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/敏芯股份.csv
688288,鸿泉技术,计算机设备,计算机设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/计算机设备/鸿泉技术.csv
688289,圣湘生物,医疗器械,医疗器械,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗器械/圣湘生物.csv
688290,景业智能,自动化设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/景业智能.csv
688291,金橙子,软件开发,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/金橙子.csv
688292,浩瀚深度,计算机设备,计算机设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/计算机设备/浩瀚深度.csv
688293,奥浦迈,生物制品,生物制品,/home/peanut/stock_key_info/all_stocks_20260606/医药/生物制品/奥浦迈.csv
688295,中复神鹰,化学纤维,化纤行业,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/化纤行业/中复神鹰.csv
688296,和达科技,软件开发,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/和达科技.csv
688297,中无人机,航空装备Ⅱ,航天航空,/home/peanut/stock_key_info/all_stocks_20260606/航天航空/中无人机.csv
688298,东方生物,医疗器械,医疗器械,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗器械/东方生物.csv
688299,长阳科技,光学光电子,光学光电子,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/光学光电子/长阳科技.csv
688300,联瑞新材,非金属材料Ⅱ,非金属材料,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/非金属材料/联瑞新材.csv
688301,DR奕瑞科,医疗器械,医疗器械,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗器械/DR奕瑞科.csv
688302,海创药业,化学制药,化学制药,/home/peanut/stock_key_info/all_stocks_20260606/医药/化学制药/海创药业.csv
688303,大全能源,光伏设备,光伏设备,/home/peanut/stock_key_info/all_stocks_20260606/能源/光伏设备/大全能源.csv
688305,科德数控,通用设备,通用设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通用设备/科德数控.csv
688306,XD均普智,自动化设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/XD均普智.csv
688307,中润光学,计算机设备,计算机设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/计算机设备/中润光学.csv
688308,欧科亿,通用设备,通用设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通用设备/欧科亿.csv
688309,恒誉环保,环保设备Ⅱ,环保行业,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/环保行业/恒誉环保.csv
688310,迈得医疗,自动化设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/迈得医疗.csv
688311,盟升电子,军工电子Ⅱ,航天航空,/home/peanut/stock_key_info/all_stocks_20260606/航天航空/盟升电子.csv
688312,燕麦科技,专用设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/燕麦科技.csv
688313,仕佳光子,通信设备,通信设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通信设备/仕佳光子.csv
688314,康拓医疗,医疗器械,医疗器械,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗器械/康拓医疗.csv
688315,诺禾致源,医疗服务,医疗服务,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗服务/诺禾致源.csv
688317,之江生物,医疗器械,医疗器械,/home/peanut/stock_key_info/all_stocks_20260606/医药/医疗器械/之江生物.csv
688318,财富趋势,软件开发,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/财富趋势.csv
688316,青云科技,IT服务Ⅱ,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/青云科技.csv
688319,欧林生物,生物制品,生物制品,/home/peanut/stock_key_info/all_stocks_20260606/医药/生物制品/欧林生物.csv
688320,禾川科技,自动化设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/禾川科技.csv
688321,微芯生物,化学制药,化学制药,/home/peanut/stock_key_info/all_stocks_20260606/医药/化学制药/微芯生物.csv
688322,奥比中光,光学光电子,光学光电子,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/光学光电子/奥比中光.csv
688323,瑞华泰,塑料,塑料制品,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/塑料制品/瑞华泰.csv
688325,赛微微电,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/赛微微电.csv
688327,云从科技,IT服务Ⅱ,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/云从科技.csv
688326,经纬恒润,软件开发,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/经纬恒润.csv
688328,深科达,专用设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/深科达.csv
688329,艾隆科技,自动化设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/艾隆科技.csv
688330,宏力达,电网设备,电网设备,/home/peanut/stock_key_info/all_stocks_20260606/能源/电网设备/宏力达.csv
688332,中科蓝讯,半导体,半导体,/home/peanut/stock_key_info/all_stocks_20260606/TMT/半导体/中科蓝讯.csv
688331,荣昌生物,生物制品,生物制品,/home/peanut/stock_key_info/all_stocks_20260606/医药/生物制品/荣昌生物.csv
688333,铂力特,通用设备,通用设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通用设备/铂力特.csv
688334,西高院,专业服务,专业服务,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专业服务/西高院.csv
